"study","group","pID","msg_condition","msg_number","msg_content","msg_valence","msg_medium","scale_name","item","value"
"bbprime_causal","untimed","bbprime_causal_s338","social",80,"health",NA,"news","msg_share_broad","4",71
"bbprime_causal","timed","bbprime_causal_s339","self",21,"climate",NA,"news","msg_share_broad","4",67
"bbprime_causal","timed","bbprime_causal_s340","social",76,"climate",NA,"news","msg_share_broad","4",0
"bbprime_causal","timed","bbprime_causal_s341","social",75,"health",NA,"news","msg_share_broad","4",2
"bbprime_causal","comment","bbprime_causal_s342","self",83,"health",NA,"news","msg_share_broad","4",2
"bbprime_causal","comment","bbprime_causal_s343","control",30,"climate",NA,"news","msg_share_broad","4",0
"bbprime_causal","untimed","bbprime_causal_s344","self",44,"health",NA,"news","msg_share_broad","4",0
"bbprime_causal","untimed","bbprime_causal_s345","self",5,"health",NA,"news","msg_share_broad","4",5
"bbprime_causal","comment","bbprime_causal_s346","social",36,"health",NA,"news","msg_share_broad","4",50
"bbprime_causal","untimed","bbprime_causal_s347","social",26,"climate",NA,"news","msg_share_broad","4",5
"bbprime_causal","timed","bbprime_causal_s348","control",92,"climate",NA,"news","msg_share_broad","4",48
"bbprime_causal","timed","bbprime_causal_s349","social",68,"health",NA,"news","msg_share_broad","4",60
"bbprime_causal","timed","bbprime_causal_s350","control",20,"health",NA,"news","msg_share_broad","4",75
"bbprime_causal","comment","bbprime_causal_s351","social",49,"health",NA,"news","msg_share_broad","4",14
"bbprime_causal","timed","bbprime_causal_s352","self",55,"climate",NA,"news","msg_share_broad","4",49
"bbprime_causal","timed","bbprime_causal_s353","self",49,"health",NA,"news","msg_share_broad","4",0
"bbprime_causal","comment","bbprime_causal_s354","social",2,"health",NA,"news","msg_share_broad","4",0
"bbprime_causal","untimed","bbprime_causal_s355","social",21,"climate",NA,"news","msg_share_broad","4",4
"bbprime_causal","comment","bbprime_causal_s356","social",60,"climate",NA,"news","msg_share_broad","4",52
"bbprime_causal","untimed","bbprime_causal_s357","social",81,"climate",NA,"news","msg_share_broad","4",0
"bbprime_causal","timed","bbprime_causal_s358","control",19,"climate",NA,"news","msg_share_broad","4",49
"bbprime_causal","untimed","bbprime_causal_s359","self",91,"health",NA,"news","msg_share_broad","4",24
"bbprime_causal","untimed","bbprime_causal_s360","control",79,"health",NA,"news","msg_share_broad","4",50
"bbprime_causal","untimed","bbprime_causal_s361","social",3,"health",NA,"news","msg_share_broad","4",1
"bbprime_causal","timed","bbprime_causal_s362","self",9,"climate",NA,"news","msg_share_broad","4",0
"bbprime_causal","untimed","bbprime_causal_s363","control",3,"health",NA,"news","msg_share_broad","4",85
"bbprime_causal","comment","bbprime_causal_s364","social",44,"health",NA,"news","msg_share_broad","4",0
"bbprime_causal","comment","bbprime_causal_s365","self",23,"health",NA,"news","msg_share_broad","4",82
"bbprime_causal","untimed","bbprime_causal_s366","control",43,"health",NA,"news","msg_share_broad","4",0
"bbprime_causal","comment","bbprime_causal_s367","self",86,"health",NA,"news","msg_share_broad","4",29
"bbprime_causal","timed","bbprime_causal_s368","social",86,"health",NA,"news","msg_share_broad","4",1
"bbprime_causal","timed","bbprime_causal_s369","control",70,"health",NA,"news","msg_share_broad","4",0
"bbprime_causal","comment","bbprime_causal_s370","social",64,"health",NA,"news","msg_share_broad","4",0
"bbprime_causal","timed","bbprime_causal_s371","control",72,"climate",NA,"news","msg_share_broad","4",8
"bbprime_causal","timed","bbprime_causal_s372","self",19,"climate",NA,"news","msg_share_broad","4",0
"bbprime_causal","timed","bbprime_causal_s373","social",35,"health",NA,"news","msg_share_broad","4",0
"bbprime_causal","untimed","bbprime_causal_s374","social",12,"climate",NA,"news","msg_share_broad","4",1
"bbprime_causal","timed","bbprime_causal_s375","self",4,"climate",NA,"news","msg_share_broad","4",50
"bbprime_causal","untimed","bbprime_causal_s376","self",65,"climate",NA,"news","msg_share_broad","4",93
"bbprime_causal","untimed","bbprime_causal_s377","self",29,"health",NA,"news","msg_share_broad","4",100
"bbprime_causal","comment","bbprime_causal_s378","self",70,"health",NA,"news","msg_share_broad","4",52
"bbprime_causal","timed","bbprime_causal_s379","self",30,"climate",NA,"news","msg_share_broad","4",12
"bbprime_causal","timed","bbprime_causal_s380","control",85,"climate",NA,"news","msg_share_broad","4",37
"bbprime_causal","comment","bbprime_causal_s381","control",12,"climate",NA,"news","msg_share_broad","4",1
"bbprime_causal","untimed","bbprime_causal_s382","social",3,"health",NA,"news","msg_share_broad","4",72
"bbprime_causal","timed","bbprime_causal_s383","social",86,"health",NA,"news","msg_share_broad","4",51
"bbprime_causal","timed","bbprime_causal_s384","control",63,"climate",NA,"news","msg_share_broad","4",25
"bbprime_causal","untimed","bbprime_causal_s385","control",12,"climate",NA,"news","msg_share_broad","4",0
"bbprime_causal","comment","bbprime_causal_s386","social",27,"climate",NA,"news","msg_share_broad","4",7
"bbprime_causal","untimed","bbprime_causal_s387","control",49,"health",NA,"news","msg_share_broad","4",0
"bbprime_causal","timed","bbprime_causal_s388","self",38,"health",NA,"news","msg_share_broad","4",85
"bbprime_causal","comment","bbprime_causal_s389","control",61,"climate",NA,"news","msg_share_broad","4",0
"bbprime_causal","timed","bbprime_causal_s390","self",64,"health",NA,"news","msg_share_broad","4",51
"bbprime_causal","timed","bbprime_causal_s391","control",82,"climate",NA,"news","msg_share_broad","4",77
"bbprime_causal","untimed","bbprime_causal_s392","self",7,"health",NA,"news","msg_share_broad","4",1
"bbprime_causal","timed","bbprime_causal_s393","control",74,"health",NA,"news","msg_share_broad","4",3
"bbprime_causal","timed","bbprime_causal_s394","social",8,"climate",NA,"news","msg_share_broad","4",59
"bbprime_causal","timed","bbprime_causal_s395","self",62,"health",NA,"news","msg_share_broad","4",24
"bbprime_causal","comment","bbprime_causal_s396","self",52,"climate",NA,"news","msg_share_broad","4",0
"bbprime_causal","untimed","bbprime_causal_s397","social",3,"health",NA,"news","msg_share_broad","4",100
"bbprime_causal","untimed","bbprime_causal_s398","control",88,"health",NA,"news","msg_share_broad","4",0
"bbprime_causal","untimed","bbprime_causal_s399","control",36,"health",NA,"news","msg_share_broad","4",16
"bbprime_causal","untimed","bbprime_causal_s400","control",54,"health",NA,"news","msg_share_broad","4",50
"bbprime_causal","timed","bbprime_causal_s401","social",28,"health",NA,"news","msg_share_broad","4",51
"bbprime_causal","comment","bbprime_causal_s402","self",14,"climate",NA,"news","msg_share_broad","4",0
"bbprime_causal","untimed","bbprime_causal_s403","control",39,"health",NA,"news","msg_share_broad","4",0
"bbprime_causal","untimed","bbprime_causal_s404","self",30,"climate",NA,"news","msg_share_broad","4",0
"bbprime_causal","comment","bbprime_causal_s405","control",46,"climate",NA,"news","msg_share_broad","4",1
"bbprime_causal","timed","bbprime_causal_s406","control",21,"climate",NA,"news","msg_share_broad","4",0
"bbprime_causal","untimed","bbprime_causal_s407","control",92,"climate",NA,"news","msg_share_broad","4",1
"bbprime_causal","timed","bbprime_causal_s408","control",68,"health",NA,"news","msg_share_broad","4",79
"bbprime_causal","untimed","bbprime_causal_s409","control",83,"health",NA,"news","msg_share_broad","4",48
"bbprime_causal","untimed","bbprime_causal_s410","self",37,"climate",NA,"news","msg_share_broad","4",0
"bbprime_causal","timed","bbprime_causal_s411","control",88,"health",NA,"news","msg_share_broad","4",48
"bbprime_causal","untimed","bbprime_causal_s412","social",27,"climate",NA,"news","msg_share_broad","4",42
"bbprime_causal","untimed","bbprime_causal_s413","self",58,"health",NA,"news","msg_share_broad","4",29
"bbprime_causal","untimed","bbprime_causal_s414","control",7,"health",NA,"news","msg_share_broad","4",34
"bbprime_causal","comment","bbprime_causal_s415","social",2,"health",NA,"news","msg_share_broad","4",5
"bbprime_causal","timed","bbprime_causal_s416","self",7,"health",NA,"news","msg_share_broad","4",18
"bbprime_causal","comment","bbprime_causal_s417","social",84,"health",NA,"news","msg_share_broad","4",73
"bbprime_causal","timed","bbprime_causal_s418","control",8,"climate",NA,"news","msg_share_broad","4",66
"bbprime_causal","untimed","bbprime_causal_s419","control",62,"health",NA,"news","msg_share_broad","4",0
"bbprime_causal","untimed","bbprime_causal_s420","social",12,"climate",NA,"news","msg_share_broad","4",3
"bbprime_causal","comment","bbprime_causal_s421","control",63,"climate",NA,"news","msg_share_broad","4",52
"bbprime_causal","timed","bbprime_causal_s422","self",32,"climate",NA,"news","msg_share_broad","4",0
"bbprime_causal","comment","bbprime_causal_s423","social",43,"health",NA,"news","msg_share_broad","4",50
"bbprime_causal","untimed","bbprime_causal_s424","social",52,"climate",NA,"news","msg_share_broad","4",7
"bbprime_causal","timed","bbprime_causal_s425","self",21,"climate",NA,"news","msg_share_broad","4",6
"bbprime_causal","untimed","bbprime_causal_s426","social",87,"climate",NA,"news","msg_share_broad","4",99
"bbprime_causal","comment","bbprime_causal_s427","social",41,"health",NA,"news","msg_share_broad","4",63
"bbprime_causal","comment","bbprime_causal_s428","social",81,"climate",NA,"news","msg_share_broad","4",13
"bbprime_causal","timed","bbprime_causal_s429","self",38,"health",NA,"news","msg_share_broad","4",5
"bbprime_causal","comment","bbprime_causal_s430","control",28,"health",NA,"news","msg_share_broad","4",2
"bbprime_causal","comment","bbprime_causal_s431","social",55,"climate",NA,"news","msg_share_broad","4",0
"bbprime_causal","untimed","bbprime_causal_s432","self",18,"health",NA,"news","msg_share_broad","4",0
"bbprime_causal","comment","bbprime_causal_s433","social",75,"health",NA,"news","msg_share_broad","4",0
"bbprime_causal","comment","bbprime_causal_s434","social",32,"climate",NA,"news","msg_share_broad","4",9
"bbprime_causal","timed","bbprime_causal_s435","self",40,"climate",NA,"news","msg_share_broad","4",27
"bbprime_causal","comment","bbprime_causal_s436","social",38,"health",NA,"news","msg_share_broad","4",14
"bbprime_causal","comment","bbprime_causal_s437","control",61,"climate",NA,"news","msg_share_broad","4",0
"bbprime_causal","comment","bbprime_causal_s438","control",78,"health",NA,"news","msg_share_broad","4",0
"bbprime_causal","untimed","bbprime_causal_s439","control",90,"climate",NA,"news","msg_share_broad","4",39
"bbprime_causal","comment","bbprime_causal_s440","social",72,"climate",NA,"news","msg_share_broad","4",49
"bbprime_causal","comment","bbprime_causal_s441","self",9,"climate",NA,"news","msg_share_broad","4",0
"bbprime_causal","untimed","bbprime_causal_s442","social",57,"health",NA,"news","msg_share_broad","4",12
"bbprime_causal","timed","bbprime_causal_s443","self",69,"health",NA,"news","msg_share_broad","4",0
"bbprime_causal","comment","bbprime_causal_s444","self",78,"health",NA,"news","msg_share_broad","4",100
"bbprime_causal","comment","bbprime_causal_s445","self",86,"health",NA,"news","msg_share_broad","4",28
"bbprime_causal","untimed","bbprime_causal_s446","self",18,"health",NA,"news","msg_share_broad","4",NA
"bbprime_causal","comment","bbprime_causal_s447","social",81,"climate",NA,"news","msg_share_broad","4",NA
"bbprime_causal","timed","bbprime_causal_s448","social",67,"health",NA,"news","msg_share_broad","4",NA
"bbprime_causal","untimed","bbprime_causal_s449","social",38,"health",NA,"news","msg_share_broad","4",NA
"bbprime_causal","comment","bbprime_causal_s450","social",20,"health",NA,"news","msg_share_broad","4",0
"bbprime_causal","comment","bbprime_causal_s451","control",21,"climate",NA,"news","msg_share_broad","4",NA
"bbprime_causal","comment","bbprime_causal_s452","social",51,"health",NA,"news","msg_share_broad","4",40
"bbprime_causal","untimed","bbprime_causal_s453","self",30,"climate",NA,"news","msg_share_broad","4",19
"bbprime_causal","comment","bbprime_causal_s454","control",56,"health",NA,"news","msg_share_broad","4",NA
"bbprime_causal","comment","bbprime_causal_s455","control",2,"health",NA,"news","msg_share_broad","4",NA
"bbprime_causal","timed","bbprime_causal_s456","self",68,"health",NA,"news","msg_share_broad","4",NA
"bbprime_causal","comment","bbprime_causal_s457","social",42,"climate",NA,"news","msg_share_broad","4",NA
"bbprime_causal","comment","bbprime_causal_s458","self",68,"health",NA,"news","msg_share_broad","4",NA
"bbprime_causal","comment","bbprime_causal_s459","social",68,"health",NA,"news","msg_share_broad","4",NA
"bbprime_causal","timed","bbprime_causal_s001","control",51,"health",NA,"news","msg_share_narrow","4",51
"bbprime_causal","comment","bbprime_causal_s002","social",67,"health",NA,"news","msg_share_narrow","4",61
"bbprime_causal","untimed","bbprime_causal_s003","self",45,"climate",NA,"news","msg_share_narrow","4",37
"bbprime_causal","timed","bbprime_causal_s004","control",0,"health",NA,"news","msg_share_narrow","4",59
"bbprime_causal","untimed","bbprime_causal_s005","control",88,"health",NA,"news","msg_share_narrow","4",69
"bbprime_causal","untimed","bbprime_causal_s006","self",24,"health",NA,"news","msg_share_narrow","4",69
"bbprime_causal","timed","bbprime_causal_s007","self",74,"health",NA,"news","msg_share_narrow","4",8
"bbprime_causal","comment","bbprime_causal_s008","control",8,"climate",NA,"news","msg_share_narrow","4",9
"bbprime_causal","comment","bbprime_causal_s009","self",45,"climate",NA,"news","msg_share_narrow","4",58
"bbprime_causal","untimed","bbprime_causal_s010","control",70,"health",NA,"news","msg_share_narrow","4",50
"bbprime_causal","comment","bbprime_causal_s011","self",82,"climate",NA,"news","msg_share_narrow","4",86
"bbprime_causal","untimed","bbprime_causal_s012","control",30,"climate",NA,"news","msg_share_narrow","4",1
"bbprime_causal","untimed","bbprime_causal_s013","self",59,"climate",NA,"news","msg_share_narrow","4",22
"bbprime_causal","untimed","bbprime_causal_s014","control",79,"health",NA,"news","msg_share_narrow","4",7
"bbprime_causal","comment","bbprime_causal_s015","control",11,"health",NA,"news","msg_share_narrow","4",0
"bbprime_causal","timed","bbprime_causal_s016","control",70,"health",NA,"news","msg_share_narrow","4",15
"bbprime_causal","timed","bbprime_causal_s017","self",23,"health",NA,"news","msg_share_narrow","4",37
"bbprime_causal","timed","bbprime_causal_s018","social",85,"climate",NA,"news","msg_share_narrow","4",61
"bbprime_causal","untimed","bbprime_causal_s019","social",73,"climate",NA,"news","msg_share_narrow","4",43
"bbprime_causal","comment","bbprime_causal_s020","control",91,"health",NA,"news","msg_share_narrow","4",0
"bbprime_causal","timed","bbprime_causal_s021","social",52,"climate",NA,"news","msg_share_narrow","4",7
"bbprime_causal","untimed","bbprime_causal_s022","control",46,"climate",NA,"news","msg_share_narrow","4",0
"bbprime_causal","untimed","bbprime_causal_s023","social",52,"climate",NA,"news","msg_share_narrow","4",1
"bbprime_causal","comment","bbprime_causal_s024","social",8,"climate",NA,"news","msg_share_narrow","4",14
"bbprime_causal","untimed","bbprime_causal_s025","control",64,"health",NA,"news","msg_share_narrow","4",43
"bbprime_causal","untimed","bbprime_causal_s026","self",46,"climate",NA,"news","msg_share_narrow","4",33
